Date,Time,Contracts,Funding Rate
2020/12/14,08:00:00,BTCUSDT Perpetual,0.01
2020/12/14,16:00:00,BTCUSDT Perpetual,0.01
2020/12/15,00:00:00,BTCUSDT Perpetual,0.01
2020/12/15,08:00:00,BTCUSDT Perpetual,0.01
2020/12/15,16:00:00,BTCUSDT Perpetual,0.01
2020/12/16,00:00:00,BTCUSDT Perpetual,0.01
2020/12/16,08:00:00,BTCUSDT Perpetual,0.01
2020/12/16,16:00:00,BTCUSDT Perpetual,0.01
2020/12/17,00:00:00,BTCUSDT Perpetual,0.05
2020/12/17,08:00:00,BTCUSDT Perpetual,0.01
2020/12/17,16:00:00,BTCUSDT Perpetual,0.02
2020/12/18,00:00:00,BTCUSDT Perpetual,0.05
2020/12/18,08:00:00,BTCUSDT Perpetual,0.03
2020/12/18,16:00:00,BTCUSDT Perpetual,0.05
2020/12/19,00:00:00,BTCUSDT Perpetual,0.05
2020/12/19,08:00:00,BTCUSDT Perpetual,0.01
2020/12/19,16:00:00,BTCUSDT Perpetual,0.04
2020/12/20,00:00:00,BTCUSDT Perpetual,0.07
2020/12/20,08:00:00,BTCUSDT Perpetual,0.08
2020/12/20,16:00:00,BTCUSDT Perpetual,0.04
2020/12/21,00:00:00,BTCUSDT Perpetual,0.04
2020/12/21,08:00:00,BTCUSDT Perpetual,0.04
2020/12/21,16:00:00,BTCUSDT Perpetual,0.03
2020/12/22,00:00:00,BTCUSDT Perpetual,0.02
2020/12/22,08:00:00,BTCUSDT Perpetual,0.01
2020/12/22,16:00:00,BTCUSDT Perpetual,0.01
2020/12/23,00:00:00,BTCUSDT Perpetual,0.02
2020/12/23,08:00:00,BTCUSDT Perpetual,0.01
2020/12/23,16:00:00,BTCUSDT Perpetual,0.01
2020/12/24,00:00:00,BTCUSDT Perpetual,0.01
2020/12/24,08:00:00,BTCUSDT Perpetual,0.01
2020/12/24,16:00:00,BTCUSDT Perpetual,0.01
2020/12/25,00:00:00,BTCUSDT Perpetual,0.03
2020/12/25,08:00:00,BTCUSDT Perpetual,0.02
2020/12/25,16:00:00,BTCUSDT Perpetual,0.01
2020/12/26,00:00:00,BTCUSDT Perpetual,0.03
2020/12/26,08:00:00,BTCUSDT Perpetual,0.01
2020/12/26,16:00:00,BTCUSDT Perpetual,0.02
2020/12/27,00:00:00,BTCUSDT Perpetual,0.01
2020/12/27,08:00:00,BTCUSDT Perpetual,0.02
2020/12/27,16:00:00,BTCUSDT Perpetual,0.03
2020/12/28,00:00:00,BTCUSDT Perpetual,0.07
2020/12/28,08:00:00,BTCUSDT Perpetual,0.04
2020/12/28,16:00:00,BTCUSDT Perpetual,0.04
2020/12/29,00:00:00,BTCUSDT Perpetual,0.07
2020/12/29,08:00:00,BTCUSDT Perpetual,0.04
2020/12/29,16:00:00,BTCUSDT Perpetual,0.05
2020/12/30,00:00:00,BTCUSDT Perpetual,0.04
2020/12/30,08:00:00,BTCUSDT Perpetual,0.05
2020/12/30,16:00:00,BTCUSDT Perpetual,0.08
2020/12/31,00:00:00,BTCUSDT Perpetual,0.06
2020/12/31,08:00:00,BTCUSDT Perpetual,0.05
2020/12/31,16:00:00,BTCUSDT Perpetual,0.06
2021/1/1,00:00:00,BTCUSDT Perpetual,0.04
2021/1/1,08:00:00,BTCUSDT Perpetual,0.02
2021/1/1,16:00:00,BTCUSDT Perpetual,0.03
2021/1/2,00:00:00,BTCUSDT Perpetual,0.03
2021/1/2,08:00:00,BTCUSDT Perpetual,0.01
2021/1/2,16:00:00,BTCUSDT Perpetual,0.02
2021/1/3,00:00:00,BTCUSDT Perpetual,0.12
2021/1/3,08:00:00,BTCUSDT Perpetual,0.12
2021/1/3,16:00:00,BTCUSDT Perpetual,0.11
2021/1/4,00:00:00,BTCUSDT Perpetual,0.16
2021/1/4,08:00:00,BTCUSDT Perpetual,0.16
2021/1/4,16:00:00,BTCUSDT Perpetual,0.24
2021/1/5,00:00:00,BTCUSDT Perpetual,0.06
2021/1/5,08:00:00,BTCUSDT Perpetual,0.09
2021/1/5,16:00:00,BTCUSDT Perpetual,0.05
2021/1/6,00:00:00,BTCUSDT Perpetual,0.06
2021/1/6,08:00:00,BTCUSDT Perpetual,0.13
2021/1/6,16:00:00,BTCUSDT Perpetual,0.21
2021/1/7,00:00:00,BTCUSDT Perpetual,0.15
2021/1/7,08:00:00,BTCUSDT Perpetual,0.1
2021/1/7,16:00:00,BTCUSDT Perpetual,0.14
2021/1/8,00:00:00,BTCUSDT Perpetual,0.1
2021/1/8,08:00:00,BTCUSDT Perpetual,0.21
2021/1/8,16:00:00,BTCUSDT Perpetual,0.09
2021/1/9,00:00:00,BTCUSDT Perpetual,0.13
2021/1/9,08:00:00,BTCUSDT Perpetual,0.06
2021/1/9,16:00:00,BTCUSDT Perpetual,0.07
2021/1/10,00:00:00,BTCUSDT Perpetual,0.15
2021/1/10,08:00:00,BTCUSDT Perpetual,0.15
2021/1/10,16:00:00,BTCUSDT Perpetual,0.12
2021/1/11,00:00:00,BTCUSDT Perpetual,0.05
2021/1/11,08:00:00,BTCUSDT Perpetual,0.09
2021/1/11,16:00:00,BTCUSDT Perpetual,0.08
2021/1/12,00:00:00,BTCUSDT Perpetual,0.05
2021/1/12,08:00:00,BTCUSDT Perpetual,0.03
2021/1/12,16:00:00,BTCUSDT Perpetual,0.05
2021/1/13,00:00:00,BTCUSDT Perpetual,0.05
2021/1/13,08:00:00,BTCUSDT Perpetual,0.01
2021/1/13,16:00:00,BTCUSDT Perpetual,0.02
2021/1/14,00:00:00,BTCUSDT Perpetual,0.07
2021/1/14,08:00:00,BTCUSDT Perpetual,0.08
2021/1/14,16:00:00,BTCUSDT Perpetual,0.07
2021/1/15,00:00:00,BTCUSDT Perpetual,0.07
2021/1/15,08:00:00,BTCUSDT Perpetual,0.06
2021/1/15,16:00:00,BTCUSDT Perpetual,0.06
2021/1/16,00:00:00,BTCUSDT Perpetual,0.12
2021/1/16,08:00:00,BTCUSDT Perpetual,0.01
2021/1/16,16:00:00,BTCUSDT Perpetual,0.03
2021/1/17,00:00:00,BTCUSDT Perpetual,0.07
2021/1/17,08:00:00,BTCUSDT Perpetual,0.03
2021/1/17,16:00:00,BTCUSDT Perpetual,0.03
2021/1/18,00:00:00,BTCUSDT Perpetual,0.01
2021/1/18,08:00:00,BTCUSDT Perpetual,0.06
2021/1/18,16:00:00,BTCUSDT Perpetual,0.05
2021/1/19,00:00:00,BTCUSDT Perpetual,0.1
2021/1/19,08:00:00,BTCUSDT Perpetual,0.06
2021/1/19,16:00:00,BTCUSDT Perpetual,0.14
2021/1/20,00:00:00,BTCUSDT Perpetual,0.16
2021/1/20,08:00:00,BTCUSDT Perpetual,0.09
2021/1/20,16:00:00,BTCUSDT Perpetual,0.02
2021/1/21,00:00:00,BTCUSDT Perpetual,0.02
2021/1/21,08:00:00,BTCUSDT Perpetual,0.04
2021/1/21,16:00:00,BTCUSDT Perpetual,0.05
2021/1/22,00:00:00,BTCUSDT Perpetual,0.03
2021/1/22,08:00:00,BTCUSDT Perpetual,0.01
2021/1/22,16:00:00,BTCUSDT Perpetual,0.01
2021/1/23,00:00:00,BTCUSDT Perpetual,0.01
2021/1/23,08:00:00,BTCUSDT Perpetual,0.01
2021/1/23,16:00:00,BTCUSDT Perpetual,0.01
2021/1/24,00:00:00,BTCUSDT Perpetual,0.01
2021/1/24,08:00:00,BTCUSDT Perpetual,0.01
2021/1/24,16:00:00,BTCUSDT Perpetual,0.01
2021/1/25,00:00:00,BTCUSDT Perpetual,0.04
2021/1/25,08:00:00,BTCUSDT Perpetual,0.01
2021/1/25,16:00:00,BTCUSDT Perpetual,0.05
2021/1/26,00:00:00,BTCUSDT Perpetual,0.04
2021/1/26,08:00:00,BTCUSDT Perpetual,0.01
2021/1/26,16:00:00,BTCUSDT Perpetual,0.01
2021/1/27,00:00:00,BTCUSDT Perpetual,0.01
2021/1/27,08:00:00,BTCUSDT Perpetual,0.01
2021/1/27,16:00:00,BTCUSDT Perpetual,0.01
2021/1/28,00:00:00,BTCUSDT Perpetual,0.01
2021/1/28,08:00:00,BTCUSDT Perpetual,0.01
2021/1/28,16:00:00,BTCUSDT Perpetual,0.01
2021/1/29,00:00:00,BTCUSDT Perpetual,0.02
2021/1/29,08:00:00,BTCUSDT Perpetual,0.01
2021/1/29,16:00:00,BTCUSDT Perpetual,0.06
2021/1/30,00:00:00,BTCUSDT Perpetual,0.17
2021/1/30,08:00:00,BTCUSDT Perpetual,0.04
2021/1/30,16:00:00,BTCUSDT Perpetual,0.03
2021/1/31,00:00:00,BTCUSDT Perpetual,0.05
2021/1/31,08:00:00,BTCUSDT Perpetual,0.05
2021/1/31,16:00:00,BTCUSDT Perpetual,0.05
2021/2/1,00:00:00,BTCUSDT Perpetual,0.04
2021/2/1,08:00:00,BTCUSDT Perpetual,0.01
2021/2/1,16:00:00,BTCUSDT Perpetual,0.04
2021/2/2,00:00:00,BTCUSDT Perpetual,0.07
2021/2/2,08:00:00,BTCUSDT Perpetual,0.04
2021/2/2,16:00:00,BTCUSDT Perpetual,0.04
2021/2/3,00:00:00,BTCUSDT Perpetual,0.12
2021/2/3,08:00:00,BTCUSDT Perpetual,0.08
2021/2/3,16:00:00,BTCUSDT Perpetual,0.08
2021/2/4,00:00:00,BTCUSDT Perpetual,0.08
2021/2/4,08:00:00,BTCUSDT Perpetual,0.03
2021/2/4,16:00:00,BTCUSDT Perpetual,0.07
2021/2/5,00:00:00,BTCUSDT Perpetual,0.06
2021/2/5,08:00:00,BTCUSDT Perpetual,0.06
2021/2/5,16:00:00,BTCUSDT Perpetual,0.07
2021/2/6,00:00:00,BTCUSDT Perpetual,0.1
2021/2/6,08:00:00,BTCUSDT Perpetual,0.03
2021/2/6,16:00:00,BTCUSDT Perpetual,0.07
2021/2/7,00:00:00,BTCUSDT Perpetual,0.1
2021/2/7,08:00:00,BTCUSDT Perpetual,0.16
2021/2/7,16:00:00,BTCUSDT Perpetual,0.07
2021/2/8,00:00:00,BTCUSDT Perpetual,0.11
2021/2/8,08:00:00,BTCUSDT Perpetual,0.06
2021/2/8,16:00:00,BTCUSDT Perpetual,0.06
2021/2/9,00:00:00,BTCUSDT Perpetual,0.25
2021/2/9,08:00:00,BTCUSDT Perpetual,0.13
2021/2/9,16:00:00,BTCUSDT Perpetual,0.19
2021/2/10,00:00:00,BTCUSDT Perpetual,0.16
2021/2/10,08:00:00,BTCUSDT Perpetual,0.12
2021/2/10,16:00:00,BTCUSDT Perpetual,0.18
2021/2/11,00:00:00,BTCUSDT Perpetual,0.11
2021/2/11,08:00:00,BTCUSDT Perpetual,0.08
2021/2/11,16:00:00,BTCUSDT Perpetual,0.08
2021/2/12,00:00:00,BTCUSDT Perpetual,0.17
2021/2/12,08:00:00,BTCUSDT Perpetual,0.13
2021/2/12,16:00:00,BTCUSDT Perpetual,0.13
2021/2/13,00:00:00,BTCUSDT Perpetual,0.11
2021/2/13,08:00:00,BTCUSDT Perpetual,0.14
2021/2/13,16:00:00,BTCUSDT Perpetual,0.14
2021/2/14,00:00:00,BTCUSDT Perpetual,0.08
2021/2/14,08:00:00,BTCUSDT Perpetual,0.09
2021/2/14,16:00:00,BTCUSDT Perpetual,0.15
2021/2/15,00:00:00,BTCUSDT Perpetual,0.15
2021/2/15,08:00:00,BTCUSDT Perpetual,0.12
2021/2/15,16:00:00,BTCUSDT Perpetual,0.04
2021/2/16,00:00:00,BTCUSDT Perpetual,0.07
2021/2/16,08:00:00,BTCUSDT Perpetual,0.1
2021/2/16,16:00:00,BTCUSDT Perpetual,0.12
2021/2/17,00:00:00,BTCUSDT Perpetual,0.14
2021/2/17,08:00:00,BTCUSDT Perpetual,0.1
2021/2/17,16:00:00,BTCUSDT Perpetual,0.09
2021/2/18,00:00:00,BTCUSDT Perpetual,0.15
2021/2/18,08:00:00,BTCUSDT Perpetual,0.13
2021/2/18,16:00:00,BTCUSDT Perpetual,0.15
2021/2/19,00:00:00,BTCUSDT Perpetual,0.13
2021/2/19,08:00:00,BTCUSDT Perpetual,0.09
2021/2/19,16:00:00,BTCUSDT Perpetual,0.08
2021/2/20,00:00:00,BTCUSDT Perpetual,0.13
2021/2/20,08:00:00,BTCUSDT Perpetual,0.16
2021/2/20,16:00:00,BTCUSDT Perpetual,0.12
2021/2/21,00:00:00,BTCUSDT Perpetual,0.12
2021/2/21,08:00:00,BTCUSDT Perpetual,0.1
2021/2/21,16:00:00,BTCUSDT Perpetual,0.1
2021/2/22,00:00:00,BTCUSDT Perpetual,0.13
2021/2/22,08:00:00,BTCUSDT Perpetual,0.12
2021/2/22,16:00:00,BTCUSDT Perpetual,0.09
2021/2/23,00:00:00,BTCUSDT Perpetual,0.08
2021/2/23,08:00:00,BTCUSDT Perpetual,0.02
2021/2/23,16:00:00,BTCUSDT Perpetual,0.03
2021/2/24,00:00:00,BTCUSDT Perpetual,0.01
2021/2/24,08:00:00,BTCUSDT Perpetual,0.01
2021/2/24,16:00:00,BTCUSDT Perpetual,0.05
2021/2/25,00:00:00,BTCUSDT Perpetual,0.04
2021/2/25,08:00:00,BTCUSDT Perpetual,0.02
2021/2/25,16:00:00,BTCUSDT Perpetual,0.02
2021/2/26,00:00:00,BTCUSDT Perpetual,0.03
2021/2/26,08:00:00,BTCUSDT Perpetual,0.01
2021/2/26,16:00:00,BTCUSDT Perpetual,0.01
2021/2/27,00:00:00,BTCUSDT Perpetual,0.01
2021/2/27,08:00:00,BTCUSDT Perpetual,0.03
2021/2/27,16:00:00,BTCUSDT Perpetual,0.04
2021/2/28,00:00:00,BTCUSDT Perpetual,0.01
2021/2/28,08:00:00,BTCUSDT Perpetual,0.01
2021/2/28,16:00:00,BTCUSDT Perpetual,0.01
2021/3/1,00:00:00,BTCUSDT Perpetual,0.04
2021/3/1,08:00:00,BTCUSDT Perpetual,0.02
2021/3/1,16:00:00,BTCUSDT Perpetual,0.01
2021/3/2,00:00:00,BTCUSDT Perpetual,0.01
2021/3/2,08:00:00,BTCUSDT Perpetual,0.01
2021/3/2,16:00:00,BTCUSDT Perpetual,0.01
2021/3/3,00:00:00,BTCUSDT Perpetual,0.01
2021/3/3,08:00:00,BTCUSDT Perpetual,0.01
2021/3/3,16:00:00,BTCUSDT Perpetual,0.01
2021/3/4,00:00:00,BTCUSDT Perpetual,0.05
2021/3/4,08:00:00,BTCUSDT Perpetual,0.01
2021/3/4,16:00:00,BTCUSDT Perpetual,0.01
2021/3/5,00:00:00,BTCUSDT Perpetual,0.01
2021/3/5,08:00:00,BTCUSDT Perpetual,0.01
2021/3/5,16:00:00,BTCUSDT Perpetual,0.01
2021/3/6,00:00:00,BTCUSDT Perpetual,0.01
2021/3/6,08:00:00,BTCUSDT Perpetual,0.01
2021/3/6,16:00:00,BTCUSDT Perpetual,0.01
2021/3/7,00:00:00,BTCUSDT Perpetual,0.01
2021/3/7,08:00:00,BTCUSDT Perpetual,0.01
2021/3/7,16:00:00,BTCUSDT Perpetual,0.01
2021/3/8,00:00:00,BTCUSDT Perpetual,0.02
2021/3/8,08:00:00,BTCUSDT Perpetual,0.01
2021/3/8,16:00:00,BTCUSDT Perpetual,0.01
2021/3/9,00:00:00,BTCUSDT Perpetual,0.02
2021/3/9,08:00:00,BTCUSDT Perpetual,0.07
2021/3/9,16:00:00,BTCUSDT Perpetual,0.04
2021/3/10,00:00:00,BTCUSDT Perpetual,0.06
2021/3/10,08:00:00,BTCUSDT Perpetual,0.02
2021/3/10,16:00:00,BTCUSDT Perpetual,0.05
2021/3/11,00:00:00,BTCUSDT Perpetual,0.06
2021/3/11,08:00:00,BTCUSDT Perpetual,0.1
2021/3/11,16:00:00,BTCUSDT Perpetual,0.1
2021/3/12,00:00:00,BTCUSDT Perpetual,0.09
2021/3/12,08:00:00,BTCUSDT Perpetual,0.1
2021/3/12,16:00:00,BTCUSDT Perpetual,0.07
2021/3/13,00:00:00,BTCUSDT Perpetual,0.05
2021/3/13,08:00:00,BTCUSDT Perpetual,0.05
2021/3/13,16:00:00,BTCUSDT Perpetual,0.06
2021/3/14,00:00:00,BTCUSDT Perpetual,0.06
2021/3/14,08:00:00,BTCUSDT Perpetual,0.08
2021/3/14,16:00:00,BTCUSDT Perpetual,0.08
2021/3/15,00:00:00,BTCUSDT Perpetual,0.12
2021/3/15,08:00:00,BTCUSDT Perpetual,0.08
2021/3/15,16:00:00,BTCUSDT Perpetual,0.11
2021/3/16,00:00:00,BTCUSDT Perpetual,0.02
2021/3/16,08:00:00,BTCUSDT Perpetual,0.02
2021/3/16,16:00:00,BTCUSDT Perpetual,0.04
2021/3/17,00:00:00,BTCUSDT Perpetual,0.04
2021/3/17,08:00:00,BTCUSDT Perpetual,0.04
2021/3/17,16:00:00,BTCUSDT Perpetual,0.02
2021/3/18,00:00:00,BTCUSDT Perpetual,0.02
2021/3/18,08:00:00,BTCUSDT Perpetual,0.03
2021/3/18,16:00:00,BTCUSDT Perpetual,0.03
2021/3/19,00:00:00,BTCUSDT Perpetual,0.03
2021/3/19,08:00:00,BTCUSDT Perpetual,0.03
2021/3/19,16:00:00,BTCUSDT Perpetual,0.01
2021/3/20,00:00:00,BTCUSDT Perpetual,0.03
2021/3/20,08:00:00,BTCUSDT Perpetual,0.05
2021/3/20,16:00:00,BTCUSDT Perpetual,0.04
2021/3/21,00:00:00,BTCUSDT Perpetual,0.05
2021/3/21,08:00:00,BTCUSDT Perpetual,0.03
2021/3/21,16:00:00,BTCUSDT Perpetual,0.04
2021/3/22,00:00:00,BTCUSDT Perpetual,0.01
2021/3/22,08:00:00,BTCUSDT Perpetual,0.05
2021/3/22,16:00:00,BTCUSDT Perpetual,0.05
2021/3/23,00:00:00,BTCUSDT Perpetual,0.05
2021/3/23,08:00:00,BTCUSDT Perpetual,0.02
2021/3/23,16:00:00,BTCUSDT Perpetual,0.03
2021/3/24,00:00:00,BTCUSDT Perpetual,0.04
2021/3/24,08:00:00,BTCUSDT Perpetual,0.05
2021/3/24,16:00:00,BTCUSDT Perpetual,0.02
2021/3/25,00:00:00,BTCUSDT Perpetual,0.03
2021/3/25,08:00:00,BTCUSDT Perpetual,0.01
2021/3/25,16:00:00,BTCUSDT Perpetual,0.01
2021/3/26,00:00:00,BTCUSDT Perpetual,0.01
2021/3/26,08:00:00,BTCUSDT Perpetual,0.02
2021/3/26,16:00:00,BTCUSDT Perpetual,0.01
2021/3/27,00:00:00,BTCUSDT Perpetual,0.01
2021/3/27,08:00:00,BTCUSDT Perpetual,0.01
2021/3/27,16:00:00,BTCUSDT Perpetual,0.01
2021/3/28,00:00:00,BTCUSDT Perpetual,0.01
2021/3/28,08:00:00,BTCUSDT Perpetual,0.01
2021/3/28,16:00:00,BTCUSDT Perpetual,0.01
2021/3/29,00:00:00,BTCUSDT Perpetual,0.01
2021/3/29,08:00:00,BTCUSDT Perpetual,0.01
2021/3/29,16:00:00,BTCUSDT Perpetual,0.01
2021/3/30,00:00:00,BTCUSDT Perpetual,0.02
2021/3/30,08:00:00,BTCUSDT Perpetual,0.03
2021/3/30,16:00:00,BTCUSDT Perpetual,0.03
2021/3/31,00:00:00,BTCUSDT Perpetual,0.08
2021/3/31,08:00:00,BTCUSDT Perpetual,0.08
2021/3/31,16:00:00,BTCUSDT Perpetual,0.07
2021/4/1,00:00:00,BTCUSDT Perpetual,0.06
2021/4/1,08:00:00,BTCUSDT Perpetual,0.11
2021/4/1,16:00:00,BTCUSDT Perpetual,0.1
2021/4/2,00:00:00,BTCUSDT Perpetual,0.05
2021/4/2,08:00:00,BTCUSDT Perpetual,0.07
2021/4/2,16:00:00,BTCUSDT Perpetual,0.11
2021/4/3,00:00:00,BTCUSDT Perpetual,0.1
2021/4/3,08:00:00,BTCUSDT Perpetual,0.06
2021/4/3,16:00:00,BTCUSDT Perpetual,0.11
2021/4/4,00:00:00,BTCUSDT Perpetual,0.1
2021/4/4,08:00:00,BTCUSDT Perpetual,0.05
2021/4/4,16:00:00,BTCUSDT Perpetual,0.05
2021/4/5,00:00:00,BTCUSDT Perpetual,0.03
2021/4/5,08:00:00,BTCUSDT Perpetual,0.04
2021/4/5,16:00:00,BTCUSDT Perpetual,0.04
2021/4/6,00:00:00,BTCUSDT Perpetual,0.04
2021/4/6,08:00:00,BTCUSDT Perpetual,0.1
2021/4/6,16:00:00,BTCUSDT Perpetual,0.06
2021/4/7,00:00:00,BTCUSDT Perpetual,0.08
2021/4/7,08:00:00,BTCUSDT Perpetual,0.06
2021/4/7,16:00:00,BTCUSDT Perpetual,0.05
2021/4/8,00:00:00,BTCUSDT Perpetual,0.05
2021/4/8,08:00:00,BTCUSDT Perpetual,0.04
2021/4/8,16:00:00,BTCUSDT Perpetual,0.02
2021/4/9,00:00:00,BTCUSDT Perpetual,0.03
2021/4/9,08:00:00,BTCUSDT Perpetual,0.02
2021/4/9,16:00:00,BTCUSDT Perpetual,0.03
2021/4/10,00:00:00,BTCUSDT Perpetual,0.02
2021/4/10,08:00:00,BTCUSDT Perpetual,0.01
2021/4/10,16:00:00,BTCUSDT Perpetual,0.15
2021/4/11,00:00:00,BTCUSDT Perpetual,0.12
2021/4/11,08:00:00,BTCUSDT Perpetual,0.09
2021/4/11,16:00:00,BTCUSDT Perpetual,0.1
2021/4/12,00:00:00,BTCUSDT Perpetual,0.11
2021/4/12,08:00:00,BTCUSDT Perpetual,0.09
2021/4/12,16:00:00,BTCUSDT Perpetual,0.11
2021/4/13,00:00:00,BTCUSDT Perpetual,0.09
2021/4/13,08:00:00,BTCUSDT Perpetual,0.08
2021/4/13,16:00:00,BTCUSDT Perpetual,0.09
2021/4/14,00:00:00,BTCUSDT Perpetual,0.12
2021/4/14,08:00:00,BTCUSDT Perpetual,0.09
2021/4/14,16:00:00,BTCUSDT Perpetual,0.11
2021/4/15,00:00:00,BTCUSDT Perpetual,0.1
2021/4/15,08:00:00,BTCUSDT Perpetual,0.08
2021/4/15,16:00:00,BTCUSDT Perpetual,0.08
2021/4/16,00:00:00,BTCUSDT Perpetual,0.11
2021/4/16,08:00:00,BTCUSDT Perpetual,0.11
2021/4/16,16:00:00,BTCUSDT Perpetual,0.12
2021/4/17,00:00:00,BTCUSDT Perpetual,0.12
2021/4/17,08:00:00,BTCUSDT Perpetual,0.05
2021/4/17,16:00:00,BTCUSDT Perpetual,0.05
2021/4/18,00:00:00,BTCUSDT Perpetual,0.09
2021/4/18,08:00:00,BTCUSDT Perpetual,0.08
2021/4/18,16:00:00,BTCUSDT Perpetual,0.06
2021/4/19,00:00:00,BTCUSDT Perpetual,0.01
2021/4/19,08:00:00,BTCUSDT Perpetual,0.01
2021/4/19,16:00:00,BTCUSDT Perpetual,0.01
2021/4/20,00:00:00,BTCUSDT Perpetual,0.01
2021/4/20,08:00:00,BTCUSDT Perpetual,0.01
2021/4/20,16:00:00,BTCUSDT Perpetual,0.01
2021/4/21,00:00:00,BTCUSDT Perpetual,0.01
2021/4/21,08:00:00,BTCUSDT Perpetual,0.01
2021/4/21,16:00:00,BTCUSDT Perpetual,0.01
2021/4/22,00:00:00,BTCUSDT Perpetual,0.01
2021/4/22,08:00:00,BTCUSDT Perpetual,0.01
2021/4/22,16:00:00,BTCUSDT Perpetual,0.01
2021/4/23,00:00:00,BTCUSDT Perpetual,0.01
2021/4/23,08:00:00,BTCUSDT Perpetual,0.01
2021/4/23,16:00:00,BTCUSDT Perpetual,0.05
2021/4/24,00:00:00,BTCUSDT Perpetual,0.01
2021/4/24,08:00:00,BTCUSDT Perpetual,0.01
2021/4/24,16:00:00,BTCUSDT Perpetual,0.03
2021/4/25,00:00:00,BTCUSDT Perpetual,0.02
2021/4/25,08:00:00,BTCUSDT Perpetual,0.02
2021/4/25,16:00:00,BTCUSDT Perpetual,0.04
2021/4/26,00:00:00,BTCUSDT Perpetual,0.01
2021/4/26,08:00:00,BTCUSDT Perpetual,0.01
2021/4/26,16:00:00,BTCUSDT Perpetual,0.01
2021/4/27,00:00:00,BTCUSDT Perpetual,0.01
2021/4/27,08:00:00,BTCUSDT Perpetual,0.01
2021/4/27,16:00:00,BTCUSDT Perpetual,0.01
2021/4/28,00:00:00,BTCUSDT Perpetual,0.01
2021/4/28,08:00:00,BTCUSDT Perpetual,0.01
2021/4/28,16:00:00,BTCUSDT Perpetual,0.01
2021/4/29,00:00:00,BTCUSDT Perpetual,0.01
2021/4/29,08:00:00,BTCUSDT Perpetual,0.01
2021/4/29,16:00:00,BTCUSDT Perpetual,0.01
2021/4/30,00:00:00,BTCUSDT Perpetual,0.01
2021/4/30,08:00:00,BTCUSDT Perpetual,0.01
2021/4/30,16:00:00,BTCUSDT Perpetual,0.01
2021/5/1,00:00:00,BTCUSDT Perpetual,0.01
2021/5/1,08:00:00,BTCUSDT Perpetual,0.01
2021/5/1,16:00:00,BTCUSDT Perpetual,0.01
2021/5/2,00:00:00,BTCUSDT Perpetual,0.03
2021/5/2,08:00:00,BTCUSDT Perpetual,0.02
2021/5/2,16:00:00,BTCUSDT Perpetual,0.05
2021/5/3,00:00:00,BTCUSDT Perpetual,0.05
2021/5/3,08:00:00,BTCUSDT Perpetual,0.04
2021/5/3,16:00:00,BTCUSDT Perpetual,0.04
2021/5/4,00:00:00,BTCUSDT Perpetual,0.07
2021/5/4,08:00:00,BTCUSDT Perpetual,0.05
2021/5/4,16:00:00,BTCUSDT Perpetual,0.01
2021/5/5,00:00:00,BTCUSDT Perpetual,0.07
2021/5/5,08:00:00,BTCUSDT Perpetual,0.04
2021/5/5,16:00:00,BTCUSDT Perpetual,0.04
2021/5/6,00:00:00,BTCUSDT Perpetual,0.01
2021/5/6,08:00:00,BTCUSDT Perpetual,0.08
2021/5/6,16:00:00,BTCUSDT Perpetual,0.06
2021/5/7,00:00:00,BTCUSDT Perpetual,0.09
2021/5/7,08:00:00,BTCUSDT Perpetual,0.04
2021/5/7,16:00:00,BTCUSDT Perpetual,0.05
2021/5/8,00:00:00,BTCUSDT Perpetual,0.02
2021/5/8,08:00:00,BTCUSDT Perpetual,0.06
2021/5/8,16:00:00,BTCUSDT Perpetual,0.05
2021/5/9,00:00:00,BTCUSDT Perpetual,0.05
2021/5/9,08:00:00,BTCUSDT Perpetual,0.05
2021/5/9,16:00:00,BTCUSDT Perpetual,0.04
2021/5/10,00:00:00,BTCUSDT Perpetual,0.06
2021/5/10,08:00:00,BTCUSDT Perpetual,0.03
2021/5/10,16:00:00,BTCUSDT Perpetual,0.09
2021/5/11,00:00:00,BTCUSDT Perpetual,0.1
2021/5/11,08:00:00,BTCUSDT Perpetual,0.04
2021/5/11,16:00:00,BTCUSDT Perpetual,0.05
2021/5/12,00:00:00,BTCUSDT Perpetual,0.03
2021/5/12,08:00:00,BTCUSDT Perpetual,0.02
2021/5/12,16:00:00,BTCUSDT Perpetual,0.03
2021/5/13,00:00:00,BTCUSDT Perpetual,0.04
2021/5/13,08:00:00,BTCUSDT Perpetual,0.01
2021/5/13,16:00:00,BTCUSDT Perpetual,0.01
2021/5/14,00:00:00,BTCUSDT Perpetual,0.02
2021/5/14,08:00:00,BTCUSDT Perpetual,0.04
2021/5/14,16:00:00,BTCUSDT Perpetual,0.04
2021/5/15,00:00:00,BTCUSDT Perpetual,0.02
2021/5/15,08:00:00,BTCUSDT Perpetual,0.01
2021/5/15,16:00:00,BTCUSDT Perpetual,0.01
2021/5/16,00:00:00,BTCUSDT Perpetual,0.02
2021/5/16,08:00:00,BTCUSDT Perpetual,0.04
2021/5/16,16:00:00,BTCUSDT Perpetual,0.02
2021/5/17,00:00:00,BTCUSDT Perpetual,0.04
2021/5/17,08:00:00,BTCUSDT Perpetual,0.01
2021/5/17,16:00:00,BTCUSDT Perpetual,0.06
2021/5/18,00:00:00,BTCUSDT Perpetual,0.06
2021/5/18,08:00:00,BTCUSDT Perpetual,0.05
