,Date,Open,High,Low,Close,Volume
327,2018-11-24 04:00:00,4301.47,4325.74,3615.0,3634.36,6564.7946384621
328,2018-11-25 04:00:00,3634.36,4116.92,3473.0,3979.92,9901.0647018175
329,2018-11-26 04:00:00,3979.92,4075.96,3518.6,3684.58,12447.9097794774
330,2018-11-27 04:00:00,3684.58,3863.39,3565.0,3849.27,7295.4506158411
331,2018-11-28 04:00:00,3849.27,4350.0,3828.84,4117.71,9516.8515947491
332,2018-11-29 04:00:00,4117.71,4407.45,4085.49,4254.0,7768.6403699443
333,2018-11-30 04:00:00,4254.0,4295.09,3851.0,3969.56,5706.9139900376
334,2018-12-01 04:00:00,3969.56,4261.6,3911.47,4150.47,2669.5082577968
335,2018-12-02 04:00:00,4150.47,4183.36,3910.16,3955.07,3186.5873676416
336,2018-12-03 04:00:00,3955.07,4023.78,3750.0,3812.69,5098.9942596056
337,2018-12-04 04:00:00,3812.69,4034.99,3730.52,3834.54,4394.2335145703
338,2018-12-05 04:00:00,3834.54,3879.26,3667.19,3716.63,4277.0080712855
339,2018-12-06 04:00:00,3716.63,3846.62,3300.0,3333.02,10587.6180746104
340,2018-12-07 04:00:00,3333.02,3536.36,3209.71,3390.33,8388.1771503294
341,2018-12-08 04:00:00,3390.33,3459.0,3254.62,3398.56,3305.1477736856
342,2018-12-09 04:00:00,3398.56,3641.28,3373.71,3534.0,3868.3449707167
343,2018-12-10 04:00:00,3534.0,3540.33,3357.56,3385.34,5034.4676696615
344,2018-12-11 04:00:00,3385.34,3426.68,3295.01,3338.13,3742.9134439276
345,2018-12-12 04:00:00,3338.13,3486.0,3330.08,3387.85,5289.2438108262
346,2018-12-13 04:00:00,3387.85,3413.0,3202.43,3250.01,6063.1261924824
347,2018-12-14 04:00:00,3250.01,3280.59,3136.46,3219.68,5027.5009676347
348,2018-12-15 04:00:00,3219.68,3243.79,3126.88,3235.63,3360.133702539
349,2018-12-16 04:00:00,3235.63,3263.05,3181.51,3202.08,1198.1611476254
350,2018-12-17 04:00:00,3202.08,3584.99,3195.45,3532.09,8411.9845930892
351,2018-12-18 04:00:00,3532.09,3776.6,3432.38,3749.03,8002.2020164481
352,2018-12-19 04:00:00,3749.03,3922.6,3650.79,3720.33,9680.4394732671
353,2018-12-20 04:00:00,3720.33,4200.0,3677.0,4042.87,12980.0803398881
354,2018-12-21 04:00:00,4042.87,4091.38,3773.13,3821.27,8097.7629141065
355,2018-12-22 04:00:00,3821.27,4031.09,3790.27,4006.69,2846.2922831877
356,2018-12-23 04:00:00,4006.69,4213.0,3910.0,4175.0,3476.4574095498
357,2018-12-24 04:00:00,4175.0,4238.33,3725.0,3736.31,6513.6449807093
358,2018-12-25 04:00:00,3736.31,3863.82,3680.0,3834.03,3950.8711267926
359,2018-12-26 04:00:00,3834.03,3842.27,3688.04,3738.44,3785.2280504661
360,2018-12-27 04:00:00,3738.44,3775.99,3567.86,3598.01,5975.4925711931
361,2018-12-28 04:00:00,3598.01,3965.23,3576.04,3884.25,5332.2495233571
362,2018-12-29 04:00:00,3884.25,3937.21,3691.01,3734.9,3093.930869746
363,2018-12-30 04:00:00,3734.9,3864.93,3727.18,3784.93,2244.691234896
364,2018-12-31 04:00:00,3784.93,3820.5,3577.18,3683.69,4510.7701400594
365,2019-01-01 04:00:00,3683.69,3840.85,3636.83,3796.26,2757.1746681782
366,2019-01-02 04:00:00,3796.26,3911.99,3763.85,3871.75,4161.197257835
367,2019-01-03 04:00:00,3871.75,3878.72,3755.0,3796.54,3564.0307562144
368,2019-01-04 04:00:00,3796.54,3857.0,3732.15,3841.42,2113.1747565166
369,2019-01-05 04:00:00,3841.42,3859.5,3756.79,3797.24,1741.2333004685
370,2019-01-06 04:00:00,3797.24,4079.04,3783.19,4034.17,2877.6897851283
371,2019-01-07 04:00:00,4034.17,4050.0,3950.0,3980.8,3911.8223628
372,2019-01-08 04:00:00,3980.8,4112.12,3964.92,4019.51,4896.809758934
373,2019-01-09 04:00:00,4019.51,4044.82,3975.01,4013.0,2837.6097770114
374,2019-01-10 04:00:00,4013.0,4034.61,3566.0,3620.94,7096.4740024195
375,2019-01-11 04:00:00,3620.94,3695.0,3577.01,3641.07,3037.7240141192
376,2019-01-12 04:00:00,3641.07,3649.0,3561.5,3624.83,1395.5197834399
377,2019-01-13 04:00:00,3624.83,3644.54,3484.33,3520.25,2141.4552236556
378,2019-01-14 04:00:00,3520.25,3713.16,3520.24,3669.3,2958.6828269917
379,2019-01-15 04:00:00,3669.3,3670.84,3541.0,3594.78,4054.7122259586
380,2019-01-16 04:00:00,3594.78,3663.58,3570.1,3585.63,5046.7553538371
381,2019-01-17 04:00:00,3585.63,3657.79,3545.43,3625.92,2019.8177873144
382,2019-01-18 04:00:00,3625.92,3650.01,3577.28,3623.95,1674.3700506941
383,2019-01-19 04:00:00,3623.95,3760.0,3616.47,3697.44,2098.1939679268
384,2019-01-20 04:00:00,3697.44,3700.66,3474.0,3536.43,2403.0245600386
385,2019-01-21 04:00:00,3536.43,3568.78,3487.29,3535.02,1261.136978694
386,2019-01-22 04:00:00,3535.02,3611.63,3423.74,3582.22,2309.7426763374
387,2019-01-23 04:00:00,3582.22,3611.57,3523.34,3535.59,2085.0416271252
388,2019-01-24 04:00:00,3535.59,3596.65,3528.54,3570.03,1206.9619011826
389,2019-01-25 04:00:00,3570.03,3573.67,3510.0,3572.0,2509.0356552634
390,2019-01-26 04:00:00,3572.0,3659.38,3525.58,3562.47,1126.6738864052
391,2019-01-27 04:00:00,3562.47,3562.67,3464.11,3469.88,1562.8454601495
392,2019-01-28 04:00:00,3469.88,3477.21,3369.99,3408.0,3569.0000582015
393,2019-01-29 04:00:00,3408.0,3419.3,3321.0,3403.56,4015.3831575645
394,2019-01-30 04:00:00,3403.56,3472.0,3403.56,3448.33,3183.6900729064
395,2019-01-31 04:00:00,3448.33,3451.76,3370.61,3395.34,2938.0652622793
396,2019-02-01 04:00:00,3395.34,3458.18,3375.0,3440.0,2376.020402897
397,2019-02-02 04:00:00,3440.0,3484.99,3412.18,3444.92,735.9079349834
398,2019-02-03 04:00:00,3444.92,3446.75,3390.0,3413.3,766.3676083965
399,2019-02-04 04:00:00,3413.3,3435.0,3397.0,3412.41,1216.4215282692
400,2019-02-05 04:00:00,3412.41,3445.22,3355.49,3377.88,1824.0592832485
401,2019-02-06 04:00:00,3377.88,3386.54,3331.44,3374.42,1525.5736448346
402,2019-02-07 04:00:00,3374.42,3380.0,3343.84,3361.55,1521.744053598
403,2019-02-08 04:00:00,3361.55,3711.26,3356.14,3607.63,5821.0343713191
404,2019-02-09 04:00:00,3607.63,3638.94,3595.01,3616.3,1308.1398552114
405,2019-02-10 04:00:00,3616.3,3655.04,3580.17,3594.48,1285.5699171975
406,2019-02-11 04:00:00,3594.48,3609.84,3550.1,3573.57,3161.2962061166
407,2019-02-12 04:00:00,3573.57,3618.56,3559.14,3598.01,3011.435272519
408,2019-02-13 04:00:00,3598.01,3657.0,3561.22,3572.79,1910.2315943714
409,2019-02-14 04:00:00,3572.79,3587.48,3537.0,3574.21,2202.6860140699
410,2019-02-15 04:00:00,3574.21,3615.79,3544.95,3586.96,2935.6406068979
411,2019-02-16 04:00:00,3586.96,3606.92,3571.09,3589.18,918.609179072
412,2019-02-17 04:00:00,3589.18,3732.42,3557.38,3688.93,2278.0007110991
413,2019-02-18 04:00:00,3688.93,3955.42,3659.08,3866.0,3501.7814377587
414,2019-02-19 04:00:00,3866.0,3971.46,3850.0,3894.14,3382.5269052739
415,2019-02-20 04:00:00,3894.14,3966.67,3870.0,3942.42,3024.4721605192
416,2019-02-21 04:00:00,3942.42,3987.0,3870.0,3913.81,2401.9795247192
417,2019-02-22 04:00:00,3913.81,3954.99,3885.12,3944.14,1588.2678716024
418,2019-02-23 04:00:00,3944.14,4186.99,3914.25,4161.07,2602.5264698143
419,2019-02-24 04:00:00,4161.07,4167.24,3715.51,3778.81,5815.0750943837
420,2019-02-25 04:00:00,3778.81,3859.17,3746.01,3825.76,1977.1871982952
421,2019-02-26 04:00:00,3825.76,3826.93,3764.95,3801.69,1872.3468424699
422,2019-02-27 04:00:00,3801.69,3820.28,3650.8,3800.68,2970.9562209559
423,2019-02-28 04:00:00,3800.68,3912.16,3752.05,3804.83,3626.3061542812
424,2019-03-01 04:00:00,3804.83,3843.78,3793.37,3817.51,1585.825344884
425,2019-03-02 04:00:00,3817.51,3818.52,3761.02,3810.32,605.8974487361
426,2019-03-03 04:00:00,3810.32,3815.91,3761.95,3782.93,650.9380619779
427,2019-03-04 04:00:00,3782.93,3782.93,3675.0,3696.76,1823.6587658378
428,2019-03-05 04:00:00,3696.76,3876.59,3695.0,3815.83,3046.5155870551
429,2019-03-06 04:00:00,3815.83,3893.29,3811.16,3872.41,2619.8568985792
430,2019-03-07 04:00:00,3872.41,3889.72,3829.54,3854.94,1654.9030370254
431,2019-03-08 04:00:00,3854.94,3910.0,3771.78,3854.39,2669.6001381247
432,2019-03-09 04:00:00,3854.39,3947.88,3850.0,3902.74,889.0646408131
433,2019-03-10 04:00:00,3902.74,3910.46,3870.0,3908.34,683.7439592573
434,2019-03-11 04:00:00,3908.34,3908.34,3800.31,3808.53,2087.6102251299
435,2019-03-12 04:00:00,3808.53,3876.22,3800.0,3868.99,1978.641691631
436,2019-03-13 04:00:00,3868.99,3869.99,3826.0,3851.21,2098.0242581635
437,2019-03-14 04:00:00,3851.21,3900.0,3785.0,3859.61,2701.9752322461
438,2019-03-15 04:00:00,3859.61,3965.67,3847.95,3954.68,2420.3408915921
439,2019-03-16 04:00:00,3954.68,4037.02,3937.69,3956.31,1544.9623747839
440,2019-03-17 04:00:00,3956.31,4015.85,3930.06,3986.91,550.4956951296
441,2019-03-18 04:00:00,3986.91,3993.43,3936.36,3975.98,1990.5406314894
442,2019-03-19 04:00:00,3975.98,4017.86,3951.66,3976.4,1952.9104197667
443,2019-03-20 04:00:00,3976.4,4048.85,3965.82,4030.64,2351.6266992747
444,2019-03-21 04:00:00,4030.64,4059.37,3915.09,3975.06,2608.6014826291
445,2019-03-22 04:00:00,3975.06,3999.73,3963.88,3996.5,953.8558549181
446,2019-03-23 04:00:00,3996.5,4000.5,3960.0,3969.77,920.9805082096
447,2019-03-24 04:00:00,3969.77,3979.71,3947.0,3977.07,771.5131332572
448,2019-03-25 04:00:00,3977.07,4034.13,3858.55,3912.29,2367.0798789122
449,2019-03-26 04:00:00,3912.29,3978.98,3882.92,3976.53,1793.8814363556
450,2019-03-27 04:00:00,3976.53,4034.0,3971.93,4004.04,2181.9896640278
451,2019-03-28 04:00:00,4004.04,4030.8,3995.0,4023.05,1340.7266946185
452,2019-03-29 04:00:00,4023.05,4129.49,4007.71,4088.03,1925.5885264206
453,2019-03-30 04:00:00,4088.03,4102.91,4037.28,4084.4,633.0603738638
454,2019-03-31 04:00:00,4084.4,4137.56,4052.49,4130.21,834.5666330065
455,2019-04-01 04:00:00,4130.21,4180.76,4108.57,4175.91,2862.9054900412
456,2019-04-02 04:00:00,4175.91,5090.62,4172.26,5055.0,12285.8255464753
457,2019-04-03 04:00:00,5055.0,5346.68,4800.0,4968.09,11075.0796203944
458,2019-04-04 04:00:00,4968.09,5064.09,4782.47,4896.13,2845.059756161
459,2019-04-05 04:00:00,4896.13,5067.41,4894.61,5003.89,2868.0394839135
460,2019-04-06 04:00:00,5003.89,5239.4,4892.5,5126.6,2458.0739911995
461,2019-04-07 04:00:00,5126.6,5350.0,5052.79,5250.0,2132.5451698293
462,2019-04-08 04:00:00,5250.0,5318.25,5132.26,5240.82,2472.9231800873
463,2019-04-09 04:00:00,5240.82,5254.66,5147.16,5223.45,3060.5351860528
464,2019-04-10 04:00:00,5223.45,5471.14,5158.2,5195.41,4384.0731024796
465,2019-04-11 04:00:00,5195.41,5233.48,4903.64,5026.54,4477.5561562396
466,2019-04-12 04:00:00,5026.54,5117.06,5005.08,5110.99,2646.5548103751
467,2019-04-13 04:00:00,5110.99,5141.742,5038.09,5056.54,1616.010682067
468,2019-04-14 04:00:00,5056.54,5187.94,5017.0,5161.4,1383.1415148067
469,2019-04-15 04:00:00,5161.4,5190.0,4950.0,5055.08,2322.9116502924
470,2019-04-16 04:00:00,5055.08,5271.87,5023.39,5230.0,2420.0338678746
471,2019-04-17 04:00:00,5230.0,5285.3,5177.37,5273.99,2360.4405376278
472,2019-04-18 04:00:00,5273.99,5315.48,5197.38,5231.87,1590.5534984413
473,2019-04-19 04:00:00,5231.87,5358.64,5224.43,5306.0,934.4704283312
474,2019-04-20 04:00:00,5306.0,5358.02,5265.78,5334.33,609.9955368066
475,2019-04-21 04:00:00,5334.33,5335.0,5215.53,5262.39,657.3233028454
476,2019-04-22 04:00:00,5262.39,5448.07,5262.39,5433.01,1770.199851134
477,2019-04-23 04:00:00,5433.01,5643.97,5433.01,5576.99,4104.6822454214
478,2019-04-24 04:00:00,5576.99,5624.58,5376.53,5438.64,2578.9234499814
479,2019-04-25 04:00:00,5438.64,5515.4,4976.13,5205.05,4518.0022944803
480,2019-04-26 04:00:00,5205.05,5237.03,5046.15,5147.94,1973.8425607655
481,2019-04-27 04:00:00,5147.94,5217.4,5119.47,5175.0,791.8476111362
482,2019-04-28 04:00:00,5175.0,5213.66,5103.74,5176.38,516.3599920551
483,2019-04-29 04:00:00,5176.38,5189.14,5071.48,5153.63,1193.5557317169
484,2019-04-30 04:00:00,5153.63,5340.48,5133.08,5316.97,1802.2723273663
485,2019-05-01 04:00:00,5316.97,5358.3,5280.0,5330.5,1206.7148102737
486,2019-05-02 04:00:00,5330.5,5479.0,5306.95,5464.33,2008.2228437007
487,2019-05-03 04:00:00,5464.33,5820.0,5454.33,5738.95,3164.6236568405
488,2019-05-04 04:00:00,5738.95,5837.2,5511.01,5762.35,1653.7205888395
489,2019-05-05 04:00:00,5762.35,5776.55,5570.01,5628.8,875.5384155222
490,2019-05-06 04:00:00,5628.8,5961.98,5570.0,5889.08,1690.8049554998
491,2019-05-07 04:00:00,5889.08,5969.51,5653.65,5783.46,2927.427000783
492,2019-05-08 04:00:00,5783.46,6093.96,5783.46,6038.48,1864.5927184014
493,2019-05-09 04:00:00,6038.48,6317.76,5960.44,6281.32,2261.1372105887
494,2019-05-10 04:00:00,6281.32,6572.58,6212.91,6554.27,3276.1687755826
495,2019-05-11 04:00:00,6554.27,7445.45,6525.52,7153.05,7639.2578041887
496,2019-05-12 04:00:00,7153.05,7578.83,6760.0,7009.43,7753.2603896483
497,2019-05-13 04:00:00,7009.43,8170.0,6993.76,7973.21,8414.8821114393
498,2019-05-14 04:00:00,7973.21,8342.0,7625.0,8057.12,4950.7704062053
499,2019-05-15 04:00:00,8057.12,8380.0,7840.82,8247.34,3575.7336556006
500,2019-05-16 04:00:00,8247.34,8249.79,6630.41,7295.47,8230.7716197953
501,2019-05-17 04:00:00,7295.47,7447.0,6883.83,7388.93,3624.82643577
502,2019-05-18 04:00:00,7388.93,7969.44,7210.98,7949.2,1783.0367834067
503,2019-05-19 04:00:00,7949.2,8304.56,7797.74,8056.93,2651.5844348653
504,2019-05-20 04:00:00,8056.93,8155.27,7576.35,7935.21,3098.6395419721
505,2019-05-21 04:00:00,7935.21,8111.32,7809.64,7934.14,1741.3076129106
506,2019-05-22 04:00:00,7934.14,8044.08,7504.0,7671.41,2362.414325507
507,2019-05-23 04:00:00,7671.41,7983.03,7470.9,7877.36,1711.7065918314
508,2019-05-24 04:00:00,7877.36,8180.0,7800.0,8012.0,1578.2170195655
509,2019-05-25 04:00:00,8012.0,8149.5,7947.79,8011.2,592.9438630592
510,2019-05-26 04:00:00,8011.2,8946.0,7891.47,8777.03,3445.0637282674
511,2019-05-27 04:00:00,8777.03,8932.99,8629.02,8794.15,1697.2971049168
512,2019-05-28 04:00:00,8794.15,8809.51,8550.0,8642.2,2275.8418470886
513,2019-05-29 04:00:00,8642.2,8760.0,8431.15,8697.22,2134.9497604257
514,2019-05-30 04:00:00,8697.22,9094.51,8000.0,8270.0,4570.2328791273
515,2019-05-31 04:00:00,8270.0,8562.64,8114.72,8552.05,2088.4173355527
516,2019-06-01 04:00:00,8552.05,8621.0,8458.34,8566.07,627.9488791751
517,2019-06-02 04:00:00,8566.07,8831.69,8563.23,8678.7,670.9487704434
518,2019-06-03 04:00:00,8678.7,8694.6,7698.16,7889.0,5816.0680199465
519,2019-06-04 04:00:00,7889.0,8016.26,7440.83,7793.78,3832.7223010429
520,2019-06-05 04:00:00,7793.78,7923.98,7570.65,7864.04,1622.5767096251
521,2019-06-06 04:00:00,7864.04,7865.55,7450.0,7807.85,1362.7032171725
522,2019-06-07 04:00:00,7807.85,8130.0,7776.38,7954.01,1702.9049278512
523,2019-06-08 04:00:00,7954.01,8028.23,7787.78,7899.5,397.3274374372
524,2019-06-09 04:00:00,7899.5,7942.44,7510.0,7666.31,627.1226747222
525,2019-06-10 04:00:00,7666.31,8095.19,7624.41,7971.16,1375.4776025136
526,2019-06-11 04:00:00,7971.16,8082.06,7710.12,7993.57,1279.4645581824
527,2019-06-12 04:00:00,7993.57,8290.2,7911.2,8126.23,1615.4258570186
528,2019-06-13 04:00:00,8126.23,8329.13,8048.33,8209.98,1036.2718252972
529,2019-06-14 04:00:00,8209.98,8729.17,8195.6,8640.0,1509.7063220281
530,2019-06-15 04:00:00,8640.0,9025.0,8635.05,9005.0,1136.0592837359
531,2019-06-16 04:00:00,9005.0,9386.98,8814.57,9176.51,3276.873785461
532,2019-06-17 04:00:00,9176.51,9472.0,9112.22,9270.94,2830.0772641373
533,2019-06-18 04:00:00,9270.94,9294.77,8930.45,9131.12,2442.3330174311
534,2019-06-19 04:00:00,9131.12,9360.72,9046.83,9335.38,1969.3670605425
535,2019-06-20 04:00:00,9335.38,9805.65,9211.96,9743.4,2333.8975544088
536,2019-06-21 04:00:00,9743.4,10948.89,9666.53,10590.84,4016.4892785421
537,2019-06-22 04:00:00,10590.84,11201.0,10300.0,10727.38,4013.2848298831
538,2019-06-23 04:00:00,10727.38,11200.0,10490.0,10652.59,1793.0349252957
539,2019-06-24 04:00:00,10652.59,11210.0,10610.6,11139.05,1989.9416067753
540,2019-06-25 04:00:00,11139.05,12262.0,11028.71,12250.0,3588.0049310339
541,2019-06-26 04:00:00,12250.0,13858.37,11454.8,12818.84,11492.3758372554
542,2019-06-27 04:00:00,12818.84,12999.47,10299.0,11107.27,8313.286045286
543,2019-06-28 04:00:00,11107.27,12436.0,10738.17,11462.11,4400.2602536536
544,2019-06-29 04:00:00,11462.11,12262.41,11325.29,12118.22,1751.9904380788
545,2019-06-30 04:00:00,12118.22,12149.7,10624.32,11076.99,3760.1391056253
546,2019-07-01 04:00:00,11076.99,11131.67,9960.0,10451.1,4650.7021201669
547,2019-07-02 04:00:00,10451.1,11443.99,9653.0,11320.35,5261.8312742335
548,2019-07-03 04:00:00,11320.35,12052.86,10950.0,11900.0,3873.6003432006
549,2019-07-04 04:00:00,11900.0,11925.23,10964.94,11134.01,2280.4046298436
550,2019-07-05 04:00:00,11134.01,11525.9,10760.1,11520.39,2030.2701781551
551,2019-07-06 04:00:00,11520.39,11722.58,11050.0,11148.88,960.8275179525
552,2019-07-07 04:00:00,11148.88,11624.88,11123.45,11426.5,813.4799854579
553,2019-07-08 04:00:00,11426.5,12788.53,11398.72,12679.69,2870.235379511
554,2019-07-09 04:00:00,12679.69,13151.02,12122.51,12982.8,3987.7604673828
555,2019-07-10 04:00:00,12982.8,13186.9,11536.35,11701.0,5818.9134263622
556,2019-07-11 04:00:00,11701.0,11824.71,10963.27,11190.12,4411.3140289496
557,2019-07-12 04:00:00,11190.12,11947.85,11082.55,11631.13,1688.9855390435
558,2019-07-13 04:00:00,11631.13,11698.81,10791.73,11300.52,2150.3145785478
559,2019-07-14 04:00:00,11300.52,11352.64,9862.89,10258.63,3114.3542603332
560,2019-07-15 04:00:00,10258.63,11088.44,10066.72,10727.8,2664.8090923333
561,2019-07-16 04:00:00,10727.8,10873.49,9200.0,9411.77,5931.3254212833
562,2019-07-17 04:00:00,9411.77,9981.23,9074.0,9734.49,3215.9470591286
563,2019-07-18 04:00:00,9734.49,10795.01,9290.0,10599.42,4296.4655279297
564,2019-07-19 04:00:00,10599.42,10762.5,10102.06,10533.46,1941.4868696769
565,2019-07-20 04:00:00,10533.46,11122.83,10474.13,10596.18,2199.5470108077
566,2019-07-21 04:00:00,10596.18,10731.0,10330.0,10626.59,1105.5596322049
567,2019-07-22 04:00:00,10626.59,10646.04,10065.67,10234.12,2006.3609136559
568,2019-07-23 04:00:00,10234.12,10235.57,9601.0,9636.47,2502.214872872
569,2019-07-24 04:00:00,9636.47,10183.37,9509.0,10121.72,2064.5737929622
570,2019-07-25 04:00:00,10121.72,10170.0,9652.01,9708.52,1271.498215079
571,2019-07-26 04:00:00,9708.52,10240.45,9673.98,10131.2,1628.9082601384
572,2019-07-27 04:00:00,10131.2,10147.94,9300.0,9466.06,2262.1361158835
573,2019-07-28 04:00:00,9466.06,9720.0,9110.61,9622.65,1472.8629243675
574,2019-07-29 04:00:00,9622.65,9667.03,9362.5,9424.51,1191.3098373797
575,2019-07-30 04:00:00,9424.51,9794.65,9403.04,9689.92,1296.5221797196
576,2019-07-31 04:00:00,9689.92,10168.0,9655.82,10020.96,1421.2100745093
577,2019-08-01 04:00:00,10020.96,10490.86,9893.06,10351.99,1331.8456621679
578,2019-08-02 04:00:00,10351.99,10831.0,10351.99,10790.16,2607.2303194086
579,2019-08-03 04:00:00,10790.16,10922.41,10700.0,10775.01,725.035028814
580,2019-08-04 04:00:00,10775.01,11660.16,10580.0,11589.84,1569.8365378197
581,2019-08-05 04:00:00,11589.84,11950.0,11528.85,11665.47,2102.2610823269
582,2019-08-06 04:00:00,11665.47,12321.01,11205.72,11620.0,3695.3939415779
583,2019-08-07 04:00:00,11620.0,12141.68,11430.04,11942.0,3133.9317618768
584,2019-08-08 04:00:00,11942.0,11976.84,11468.19,11856.76,1175.9228914025
585,2019-08-09 04:00:00,11856.76,11973.68,11653.87,11831.73,1670.6910009694
586,2019-08-10 04:00:00,11831.73,11885.05,11175.0,11372.66,2601.4238513351
587,2019-08-11 04:00:00,11372.66,11577.38,11091.75,11429.93,896.3451997971
588,2019-08-12 04:00:00,11429.93,11459.99,11226.82,11375.0,767.0935559535
589,2019-08-13 04:00:00,11375.0,11391.63,10476.52,10601.91,2793.2313262646
590,2019-08-14 04:00:00,10601.91,10646.37,9778.01,9815.49,4006.6612815068
591,2019-08-15 04:00:00,9815.49,10445.74,9477.52,10317.24,3418.2340351349
592,2019-08-16 04:00:00,10317.24,10539.73,9739.58,10306.38,2179.6335136741
593,2019-08-17 04:00:00,10306.38,10465.37,9981.77,10116.2,441.4095775408
594,2019-08-18 04:00:00,10116.2,10508.93,10082.79,10409.68,704.3594024247
595,2019-08-19 04:00:00,10409.68,10950.0,10347.08,10792.92,1699.4323734466
596,2019-08-20 04:00:00,10792.92,10841.8,10211.93,10296.58,1656.3172722198
597,2019-08-21 04:00:00,10296.58,10296.58,9759.62,9868.46,2709.8033355322
598,2019-08-22 04:00:00,9868.46,10230.57,9859.01,10153.83,846.2972150234
599,2019-08-23 04:00:00,10153.83,10477.0,10084.59,10362.35,1394.7148581105
600,2019-08-24 04:00:00,10362.35,10388.47,9888.0,10142.12,1382.262637558
601,2019-08-25 04:00:00,10142.12,10662.57,9907.5,10296.6,3076.8334306337
602,2019-08-26 04:00:00,10296.6,10418.42,10087.03,10181.39,840.6974172286
603,2019-08-27 04:00:00,10181.39,10245.55,10026.73,10088.32,979.0957428943
604,2019-08-28 04:00:00,10088.32,10290.69,9512.5,9589.71,3553.5709980258
605,2019-08-29 04:00:00,9589.71,9628.67,9290.3,9462.64,1901.8207155375
606,2019-08-30 04:00:00,9462.64,9696.3,9443.67,9620.09,965.0710118374
607,2019-08-31 04:00:00,9620.09,9699.0,9443.87,9633.77,385.423629507
608,2019-09-01 04:00:00,9633.77,9839.6,9543.86,9771.76,403.5091260601
609,2019-09-02 04:00:00,9771.76,10499.99,9750.92,10419.11,1337.0716445087
610,2019-09-03 04:00:00,10419.11,10775.31,10292.88,10630.07,1952.9391853826
611,2019-09-04 04:00:00,10630.07,10830.0,10380.42,10574.37,1260.1340485367
612,2019-09-05 04:00:00,10574.37,10734.6,10458.71,10664.47,1012.2202393068
613,2019-09-06 04:00:00,10664.47,10972.06,10185.68,10346.12,2982.5036458567
614,2019-09-07 04:00:00,10346.12,10577.15,10330.0,10566.01,705.0065939467
615,2019-09-08 04:00:00,10566.01,10593.92,10227.75,10307.94,458.8458047972
616,2019-09-09 04:00:00,10307.94,10542.55,10067.5,10311.07,1339.9184002111
617,2019-09-10 04:00:00,10311.07,10330.48,9925.0,10083.83,1482.7907425491
618,2019-09-11 04:00:00,10083.83,10202.61,9866.43,10110.81,816.1872079041
619,2019-09-12 04:00:00,10110.81,10465.63,10033.92,10393.16,780.1133281029
620,2019-09-13 04:00:00,10393.16,10430.08,10156.59,10313.0,841.5689495986
621,2019-09-14 04:00:00,10313.0,10444.02,10232.04,10330.06,316.4923000941
622,2019-09-15 04:00:00,10330.06,10375.66,10271.0,10316.55,328.9244660172
623,2019-09-16 04:00:00,10316.55,10351.86,10087.5,10250.0,1181.0059731088
624,2019-09-17 04:00:00,10250.0,10282.91,10139.73,10213.55,603.6911783487
625,2019-09-18 04:00:00,10213.55,10231.9,9592.5,9814.55,2706.7407260093
626,2019-09-19 04:00:00,9814.55,9814.55,9814.55,9814.55,0.0
627,2019-09-20 04:00:00,10238.95,10238.95,10057.55,10129.84,895.993224695
628,2019-09-21 04:00:00,10129.84,10129.84,9854.14,9875.08,526.0696736096
629,2019-09-22 04:00:00,9875.08,10091.19,9849.09,9974.22,394.0561761713
630,2019-09-23 04:00:00,9974.22,9985.24,9593.0,9705.64,2191.399032904
631,2019-09-24 04:00:00,9705.64,9776.27,7991.18,8580.0,9827.467146021
632,2019-09-25 04:00:00,8580.0,8652.0,8221.21,8368.01,2601.3150390854
633,2019-09-26 04:00:00,8368.01,8458.43,7718.0,8017.77,6102.7792436375
634,2019-09-27 04:00:00,8017.77,8281.99,7860.0,8184.56,1310.1740867532
635,2019-09-28 04:00:00,8184.56,8347.44,8022.5,8142.51,1031.8911576673
636,2019-09-29 04:00:00,8142.51,8156.86,7906.15,7978.82,757.8501039184
637,2019-09-30 04:00:00,7978.82,8517.73,7705.5,8425.8,2930.0127759771
638,2019-10-01 04:00:00,8425.8,8531.25,8232.51,8284.42,1465.8668047646
639,2019-10-02 04:00:00,8284.42,8411.2,8180.0,8346.13,1597.4202353967
640,2019-10-03 04:00:00,8346.13,8346.13,8346.13,8346.13,0.0
641,2019-10-04 04:00:00,8108.09,8239.63,8000.0,8147.95,845.1446957504
642,2019-10-05 04:00:00,8147.95,8196.66,8028.88,8064.95,274.8107422347
643,2019-10-06 04:00:00,8064.95,8098.37,7774.02,7874.02,1038.436949375
644,2019-10-07 04:00:00,7874.02,8340.94,7809.99,8279.66,1153.1621731474
645,2019-10-08 04:00:00,8279.66,8299.47,8110.31,8130.38,738.6966053211
646,2019-10-09 04:00:00,8130.38,8707.38,8127.59,8569.02,1799.4616198476
647,2019-10-10 04:00:00,8569.02,8655.0,8460.04,8578.48,800.6014738858
648,2019-10-11 04:00:00,8578.48,8812.61,8213.25,8318.12,1608.819880381
649,2019-10-12 04:00:00,8318.12,8424.37,8299.0,8341.87,332.0780895597
650,2019-10-13 04:00:00,8341.87,8470.0,8152.4,8293.0,701.988419639
651,2019-10-14 04:00:00,8293.0,8410.13,8220.39,8319.15,571.4592683829
652,2019-10-15 04:00:00,8319.15,8376.47,8082.77,8157.99,1247.9774413723
653,2019-10-16 04:00:00,8157.99,8170.0,7915.0,7970.35,1195.9660193191
